id,t,layer,digit_separated,accuracy
4653,420,3,3,0.4090909090909091
4654,420,3,4,0.6862745098039216
4655,420,3,5,0.5384615384615384
4656,420,3,6,0.5263157894736842
4657,420,3,7,0.559322033898305
4658,420,3,8,0.6
4659,420,3,9,0.6590909090909091
4660,420,6,0,0.8
4661,420,6,1,0.7635135135135135
4662,420,6,2,0.5517241379310345
4663,420,6,3,0.5
4664,420,6,4,0.7254901960784313
4665,420,6,5,0.5384615384615384
4666,420,6,6,0.4473684210526316
4667,420,6,7,0.576271186440678
4668,420,6,8,0.55
4669,420,6,9,0.6363636363636364
4670,420,9,0,0.8
4671,420,9,1,0.7702702702702703
4672,420,9,2,0.5862068965517241
4673,420,9,3,0.45454545454545453
4674,420,9,4,0.7254901960784313
4675,420,9,5,0.5769230769230769
4676,420,9,6,0.5
4677,420,9,7,0.576271186440678
4678,420,9,8,0.625
4679,420,9,9,0.6590909090909091
4680,420,12,0,0.8
4681,420,12,1,0.8040540540540541
4682,420,12,2,0.5517241379310345
4683,420,12,3,0.5
4684,420,12,4,0.7647058823529411
4685,420,12,5,0.5769230769230769
4686,420,12,6,0.631578947368421
4687,420,12,7,0.6610169491525424
4688,420,12,8,0.675
4689,420,12,9,0.6136363636363636
4690,420,15,0,0.8285714285714286
4691,420,15,1,0.8175675675675675
4692,420,15,2,0.5862068965517241
4693,420,15,3,0.5454545454545454
4694,420,15,4,0.7450980392156863
4695,420,15,5,0.6538461538461539
4696,420,15,6,0.631578947368421
4697,420,15,7,0.6440677966101694
4698,420,15,8,0.65
4699,420,15,9,0.6590909090909091
4700,420,18,0,0.8285714285714286
4701,420,18,1,0.7972972972972973
4702,420,18,2,0.5862068965517241
4703,420,18,3,0.5
4704,420,18,4,0.7647058823529411
4705,420,18,5,0.6538461538461539
4706,420,18,6,0.6578947368421053
4707,420,18,7,0.6440677966101694
4708,420,18,8,0.65
4709,420,18,9,0.6590909090909091
4710,420,21,0,0.6285714285714286
4711,420,21,1,0.6148648648648649
4712,420,21,2,0.4827586206896552
4713,420,21,3,0.36363636363636365
4714,420,21,4,0.5686274509803921
4715,420,21,5,0.5
4716,420,21,6,0.39473684210526316
4717,420,21,7,0.4915254237288136
4718,420,21,8,0.525
4719,420,21,9,0.45454545454545453
4720,410,0,0,0.7142857142857143
4721,410,0,1,0.777027027027027
4722,410,0,2,0.5172413793103449
4723,410,0,3,0.5
4724,410,0,4,0.6666666666666666
4725,410,0,5,0.5769230769230769
4726,410,0,6,0.5263157894736842
4727,410,0,7,0.6271186440677966
4728,410,0,8,0.7
4729,410,0,9,0.5227272727272727
4730,410,3,0,0.7142857142857143
4731,410,3,1,0.722972972972973
4732,410,3,2,0.5517241379310345
4733,410,3,3,0.5
4734,410,3,4,0.6274509803921569
4735,410,3,5,0.5769230769230769
4736,410,3,6,0.5263157894736842
4737,410,3,7,0.559322033898305
4738,410,3,8,0.65
4739,410,3,9,0.5454545454545454
4740,410,6,0,0.7714285714285715
4741,410,6,1,0.722972972972973
4742,410,6,2,0.5517241379310345
4743,410,6,3,0.5
4744,410,6,4,0.6470588235294118
4745,410,6,5,0.5769230769230769
4746,410,6,6,0.47368421052631576
4747,410,6,7,0.559322033898305
4748,410,6,8,0.6
4749,410,6,9,0.5454545454545454
4750,410,9,0,0.7142857142857143
4751,410,9,1,0.7702702702702703
4752,410,9,2,0.5862068965517241
4753,410,9,3,0.45454545454545453
4754,410,9,4,0.6666666666666666
4755,410,9,5,0.5384615384615384
4756,410,9,6,0.5
4757,410,9,7,0.6271186440677966
4758,410,9,8,0.625
4759,410,9,9,0.5454545454545454
4760,410,12,0,0.7142857142857143
4761,410,12,1,0.7972972972972973
4762,410,12,2,0.5862068965517241
4763,410,12,3,0.5454545454545454
4764,410,12,4,0.7058823529411765
4765,410,12,5,0.5769230769230769
4766,410,12,6,0.5263157894736842
4767,410,12,7,0.6440677966101694
4768,410,12,8,0.675
4769,410,12,9,0.5454545454545454
4770,410,15,0,0.7714285714285715
4771,410,15,1,0.8040540540540541
4772,410,15,2,0.5517241379310345
4773,410,15,3,0.5
4774,410,15,4,0.7058823529411765
4775,410,15,5,0.6153846153846154
4776,410,15,6,0.5789473684210527
4777,410,15,7,0.6271186440677966
4778,410,15,8,0.725
4779,410,15,9,0.6590909090909091
4780,410,18,0,0.7714285714285715
4781,410,18,1,0.8108108108108109
4782,410,18,2,0.5517241379310345
4783,410,18,3,0.5454545454545454
4784,410,18,4,0.7058823529411765
4785,410,18,5,0.6153846153846154
4786,410,18,6,0.5526315789473685
4787,410,18,7,0.6779661016949152
4788,410,18,8,0.7
4789,410,18,9,0.6136363636363636
4790,410,21,0,0.5428571428571428
4791,410,21,1,0.6216216216216216
4792,410,21,2,0.5172413793103449
4793,410,21,3,0.3181818181818182
4794,410,21,4,0.5294117647058824
4795,410,21,5,0.46153846153846156
4796,410,21,6,0.42105263157894735
4797,410,21,7,0.5084745762711864
4798,410,21,8,0.575
4799,410,21,9,0.5
4800,400,0,0,0.6857142857142857
4801,400,0,1,0.7905405405405406
4802,400,0,2,0.5862068965517241
4803,400,0,3,0.5
4804,400,0,4,0.7058823529411765
4805,400,0,5,0.6538461538461539
4806,400,0,6,0.6052631578947368
4807,400,0,7,0.6610169491525424
4808,400,0,8,0.725
4809,400,0,9,0.5909090909090909
4810,400,3,0,0.6857142857142857
4811,400,3,1,0.7567567567567568
4812,400,3,2,0.5517241379310345
4813,400,3,3,0.5454545454545454
4814,400,3,4,0.6470588235294118
4815,400,3,5,0.6538461538461539
4816,400,3,6,0.6052631578947368
4817,400,3,7,0.6440677966101694
4818,400,3,8,0.7
4819,400,3,9,0.6818181818181818
4820,400,6,0,0.6285714285714286
4821,400,6,1,0.7837837837837838
4822,400,6,2,0.5517241379310345
4823,400,6,3,0.5454545454545454
4824,400,6,4,0.6862745098039216
4825,400,6,5,0.6153846153846154
4826,400,6,6,0.5263157894736842
4827,400,6,7,0.6610169491525424
4828,400,6,8,0.75
4829,400,6,9,0.6590909090909091
4830,400,9,0,0.6857142857142857
4831,400,9,1,0.8040540540540541
4832,400,9,2,0.5517241379310345
4833,400,9,3,0.5
4834,400,9,4,0.6862745098039216
4835,400,9,5,0.6538461538461539
4836,400,9,6,0.631578947368421
4837,400,9,7,0.6610169491525424
4838,400,9,8,0.7
4839,400,9,9,0.6818181818181818
4840,400,12,0,0.7142857142857143
4841,400,12,1,0.8108108108108109
4842,400,12,2,0.5517241379310345
4843,400,12,3,0.45454545454545453
4844,400,12,4,0.7450980392156863
4845,400,12,5,0.6538461538461539
4846,400,12,6,0.631578947368421
4847,400,12,7,0.6610169491525424
4848,400,12,8,0.725
4849,400,12,9,0.7045454545454546
4850,400,15,0,0.7142857142857143
4851,400,15,1,0.8108108108108109
4852,400,15,2,0.5517241379310345
4853,400,15,3,0.5454545454545454
4854,400,15,4,0.7450980392156863
4855,400,15,5,0.6923076923076923
4856,400,15,6,0.6578947368421053
4857,400,15,7,0.6779661016949152
4858,400,15,8,0.7
4859,400,15,9,0.6818181818181818
4860,400,18,0,0.7428571428571429
4861,400,18,1,0.7972972972972973
4862,400,18,2,0.5517241379310345
4863,400,18,3,0.5
4864,400,18,4,0.7647058823529411
4865,400,18,5,0.6153846153846154
4866,400,18,6,0.6578947368421053
4867,400,18,7,0.7288135593220338
4868,400,18,8,0.675
4869,400,18,9,0.7045454545454546
4870,400,21,0,0.6571428571428571
4871,400,21,1,0.668918918918919
4872,400,21,2,0.5172413793103449
4873,400,21,3,0.4090909090909091
4874,400,21,4,0.49019607843137253
4875,400,21,5,0.6153846153846154
4876,400,21,6,0.47368421052631576
4877,400,21,7,0.5423728813559322
4878,400,21,8,0.55
4879,400,21,9,0.5454545454545454
4880,390,0,0,0.7714285714285715
4881,390,0,1,0.7972972972972973
4882,390,0,2,0.6206896551724138
4883,390,0,3,0.5909090909090909
4884,390,0,4,0.6666666666666666
4885,390,0,5,0.6153846153846154
4886,390,0,6,0.5263157894736842
4887,390,0,7,0.6610169491525424
4888,390,0,8,0.7
4889,390,0,9,0.6818181818181818
4890,390,3,0,0.6857142857142857
4891,390,3,1,0.7702702702702703
4892,390,3,2,0.6206896551724138
4893,390,3,3,0.5454545454545454
4894,390,3,4,0.6470588235294118
4895,390,3,5,0.6153846153846154
4896,390,3,6,0.5263157894736842
4897,390,3,7,0.6779661016949152
4898,390,3,8,0.675
4899,390,3,9,0.6363636363636364
4900,390,6,0,0.6857142857142857
4901,390,6,1,0.7972972972972973
4902,390,6,2,0.6551724137931034
4903,390,6,3,0.5454545454545454
4904,390,6,4,0.6274509803921569
4905,390,6,5,0.6153846153846154
4906,390,6,6,0.5526315789473685
4907,390,6,7,0.6440677966101694
4908,390,6,8,0.725
4909,390,6,9,0.5909090909090909
4910,390,9,0,0.7428571428571429
4911,390,9,1,0.8175675675675675
4912,390,9,2,0.5862068965517241
4913,390,9,3,0.5909090909090909
4914,390,9,4,0.6470588235294118
4915,390,9,5,0.6538461538461539
4916,390,9,6,0.5789473684210527
4917,390,9,7,0.6779661016949152
4918,390,9,8,0.7
4919,390,9,9,0.6136363636363636
4920,390,12,0,0.7428571428571429
4921,390,12,1,0.8040540540540541
4922,390,12,2,0.5862068965517241
4923,390,12,3,0.5454545454545454
4924,390,12,4,0.7058823529411765
4925,390,12,5,0.6538461538461539
4926,390,12,6,0.5789473684210527
4927,390,12,7,0.6610169491525424
4928,390,12,8,0.675
4929,390,12,9,0.7045454545454546
4930,390,15,0,0.7714285714285715
4931,390,15,1,0.8175675675675675
4932,390,15,2,0.5862068965517241
4933,390,15,3,0.5909090909090909
4934,390,15,4,0.7254901960784313
4935,390,15,5,0.6923076923076923
4936,390,15,6,0.5789473684210527
4937,390,15,7,0.6949152542372882
4938,390,15,8,0.7
4939,390,15,9,0.7727272727272727
4940,390,18,0,0.7714285714285715
4941,390,18,1,0.8175675675675675
4942,390,18,2,0.6551724137931034
4943,390,18,3,0.5454545454545454
4944,390,18,4,0.7058823529411765
4945,390,18,5,0.6923076923076923
4946,390,18,6,0.5526315789473685
4947,390,18,7,0.6779661016949152
4948,390,18,8,0.675
4949,390,18,9,0.7272727272727273
4950,390,21,0,0.6285714285714286
4951,390,21,1,0.6554054054054054
4952,390,21,2,0.5862068965517241
4953,390,21,3,0.5
4954,390,21,4,0.5098039215686274
4955,390,21,5,0.6538461538461539
4956,390,21,6,0.47368421052631576
4957,390,21,7,0.5254237288135594
4958,390,21,8,0.6
4959,390,21,9,0.5454545454545454
4960,380,0,0,0.6571428571428571
4961,380,0,1,0.777027027027027
4962,380,0,2,0.6206896551724138
4963,380,0,3,0.5909090909090909
4964,380,0,4,0.6862745098039216
4965,380,0,5,0.6923076923076923
4966,380,0,6,0.6052631578947368
4967,380,0,7,0.711864406779661
4968,380,0,8,0.7
4969,380,0,9,0.6363636363636364
4970,380,3,0,0.6285714285714286
4971,380,3,1,0.777027027027027
4972,380,3,2,0.5517241379310345
4973,380,3,3,0.5454545454545454
4974,380,3,4,0.6666666666666666
4975,380,3,5,0.7307692307692307
4976,380,3,6,0.5526315789473685
4977,380,3,7,0.6779661016949152
4978,380,3,8,0.75
4979,380,3,9,0.6363636363636364
4980,380,6,0,0.6571428571428571
4981,380,6,1,0.7905405405405406
4982,380,6,2,0.5862068965517241
4983,380,6,3,0.5909090909090909
4984,380,6,4,0.6470588235294118
4985,380,6,5,0.6153846153846154
4986,380,6,6,0.5789473684210527
4987,380,6,7,0.6779661016949152
4988,380,6,8,0.725
4989,380,6,9,0.6363636363636364
4990,380,9,0,0.6285714285714286
4991,380,9,1,0.8175675675675675
4992,380,9,2,0.5172413793103449
4993,380,9,3,0.5454545454545454
4994,380,9,4,0.6666666666666666
4995,380,9,5,0.6923076923076923
4996,380,9,6,0.5789473684210527
4997,380,9,7,0.711864406779661
4998,380,9,8,0.725
4999,380,9,9,0.6363636363636364
5000,380,12,0,0.7714285714285715
5001,380,12,1,0.8175675675675675
5002,380,12,2,0.6551724137931034
5003,380,12,3,0.5909090909090909
5004,380,12,4,0.7254901960784313
5005,380,12,5,0.7307692307692307
5006,380,12,6,0.631578947368421
5007,380,12,7,0.711864406779661
5008,380,12,8,0.75
5009,380,12,9,0.6590909090909091
5010,380,15,0,0.7142857142857143
5011,380,15,1,0.8175675675675675
5012,380,15,2,0.6206896551724138
5013,380,15,3,0.5909090909090909
5014,380,15,4,0.7254901960784313
5015,380,15,5,0.7307692307692307
5016,380,15,6,0.6052631578947368
5017,380,15,7,0.711864406779661
5018,380,15,8,0.7
5019,380,15,9,0.6818181818181818
5020,380,18,0,0.7428571428571429
5021,380,18,1,0.8108108108108109
5022,380,18,2,0.6896551724137931
5023,380,18,3,0.6363636363636364
5024,380,18,4,0.6862745098039216
5025,380,18,5,0.7307692307692307
5026,380,18,6,0.6578947368421053
5027,380,18,7,0.711864406779661
5028,380,18,8,0.65
5029,380,18,9,0.7045454545454546
5030,380,21,0,0.6
5031,380,21,1,0.6824324324324325
5032,380,21,2,0.6206896551724138
5033,380,21,3,0.5
5034,380,21,4,0.49019607843137253
5035,380,21,5,0.5769230769230769
5036,380,21,6,0.4473684210526316
5037,380,21,7,0.5932203389830508
5038,380,21,8,0.525
5039,380,21,9,0.6136363636363636
5040,370,0,0,0.7142857142857143
5041,370,0,1,0.7837837837837838
5042,370,0,2,0.6551724137931034
5043,370,0,3,0.5909090909090909
5044,370,0,4,0.6470588235294118
5045,370,0,5,0.5384615384615384
5046,370,0,6,0.6052631578947368
5047,370,0,7,0.7288135593220338
5048,370,0,8,0.7
5049,370,0,9,0.6363636363636364
5050,370,3,0,0.6285714285714286
5051,370,3,1,0.777027027027027
5052,370,3,2,0.6551724137931034
5053,370,3,3,0.5909090909090909
5054,370,3,4,0.6274509803921569
5055,370,3,5,0.5769230769230769
5056,370,3,6,0.5526315789473685
5057,370,3,7,0.6610169491525424
5058,370,3,8,0.7
5059,370,3,9,0.6818181818181818
5060,370,6,0,0.7142857142857143
5061,370,6,1,0.7972972972972973
5062,370,6,2,0.6896551724137931
5063,370,6,3,0.5909090909090909
5064,370,6,4,0.6470588235294118
5065,370,6,5,0.5769230769230769
5066,370,6,6,0.6052631578947368
5067,370,6,7,0.6610169491525424
5068,370,6,8,0.725
5069,370,6,9,0.6590909090909091
5070,370,9,0,0.7142857142857143
5071,370,9,1,0.8040540540540541
5072,370,9,2,0.6206896551724138
5073,370,9,3,0.5909090909090909
5074,370,9,4,0.6274509803921569
5075,370,9,5,0.6153846153846154
5076,370,9,6,0.631578947368421
5077,370,9,7,0.711864406779661
5078,370,9,8,0.675
5079,370,9,9,0.6590909090909091
5080,370,12,0,0.7714285714285715
5081,370,12,1,0.831081081081081
5082,370,12,2,0.6896551724137931
5083,370,12,3,0.5454545454545454
5084,370,12,4,0.6470588235294118
5085,370,12,5,0.6153846153846154
5086,370,12,6,0.6578947368421053
5087,370,12,7,0.7288135593220338
5088,370,12,8,0.75
5089,370,12,9,0.6363636363636364
5090,370,15,0,0.7714285714285715
5091,370,15,1,0.8040540540540541
5092,370,15,2,0.6896551724137931
5093,370,15,3,0.5454545454545454
5094,370,15,4,0.6470588235294118
5095,370,15,5,0.6153846153846154
5096,370,15,6,0.631578947368421
5097,370,15,7,0.7457627118644068
5098,370,15,8,0.7
5099,370,15,9,0.6363636363636364
5100,370,18,0,0.7714285714285715
5101,370,18,1,0.8243243243243243
5102,370,18,2,0.6896551724137931
5103,370,18,3,0.5454545454545454
5104,370,18,4,0.6470588235294118
5105,370,18,5,0.5769230769230769
5106,370,18,6,0.6842105263157895
5107,370,18,7,0.7288135593220338
5108,370,18,8,0.675
5109,370,18,9,0.6818181818181818
5110,370,21,0,0.6571428571428571
5111,370,21,1,0.6554054054054054
5112,370,21,2,0.5862068965517241
5113,370,21,3,0.5454545454545454
5114,370,21,4,0.5294117647058824
5115,370,21,5,0.5
5116,370,21,6,0.5
5117,370,21,7,0.5423728813559322
5118,370,21,8,0.6
5119,370,21,9,0.6363636363636364
5120,360,0,0,0.6857142857142857
5121,360,0,1,0.777027027027027
5122,360,0,2,0.6206896551724138
5123,360,0,3,0.6363636363636364
5124,360,0,4,0.6470588235294118
5125,360,0,5,0.6923076923076923
5126,360,0,6,0.5526315789473685
5127,360,0,7,0.7627118644067796
5128,360,0,8,0.7
5129,360,0,9,0.6590909090909091
5130,360,3,0,0.6285714285714286
5131,360,3,1,0.7905405405405406
5132,360,3,2,0.5862068965517241
5133,360,3,3,0.6363636363636364
5134,360,3,4,0.6274509803921569
5135,360,3,5,0.6153846153846154
5136,360,3,6,0.5526315789473685
5137,360,3,7,0.7457627118644068
5138,360,3,8,0.625
5139,360,3,9,0.6590909090909091
5140,360,6,0,0.6571428571428571
5141,360,6,1,0.831081081081081
5142,360,6,2,0.5862068965517241
5143,360,6,3,0.6363636363636364
5144,360,6,4,0.6274509803921569
5145,360,6,5,0.5769230769230769
5146,360,6,6,0.5789473684210527
5147,360,6,7,0.711864406779661
5148,360,6,8,0.675
5149,360,6,9,0.6590909090909091
5150,360,9,0,0.7142857142857143
5151,360,9,1,0.8243243243243243
5152,360,9,2,0.5517241379310345
5153,360,9,3,0.5909090909090909
5154,360,9,4,0.6470588235294118
5155,360,9,5,0.6538461538461539
5156,360,9,6,0.6578947368421053
5157,360,9,7,0.7288135593220338
5158,360,9,8,0.675
5159,360,9,9,0.6136363636363636
5160,360,12,0,0.7714285714285715
5161,360,12,1,0.8445945945945946
5162,360,12,2,0.6206896551724138
5163,360,12,3,0.6818181818181818
5164,360,12,4,0.6666666666666666
5165,360,12,5,0.7692307692307693
5166,360,12,6,0.6842105263157895
5167,360,12,7,0.7288135593220338
5168,360,12,8,0.675
5169,360,12,9,0.6136363636363636
5170,360,15,0,0.7714285714285715
5171,360,15,1,0.8648648648648649
5172,360,15,2,0.6551724137931034
5173,360,15,3,0.5909090909090909
5174,360,15,4,0.7058823529411765
5175,360,15,5,0.7692307692307693
5176,360,15,6,0.6842105263157895
5177,360,15,7,0.7457627118644068
5178,360,15,8,0.65
5179,360,15,9,0.6136363636363636
5180,360,18,0,0.7714285714285715
5181,360,18,1,0.8513513513513513
5182,360,18,2,0.6551724137931034
5183,360,18,3,0.6818181818181818
5184,360,18,4,0.7254901960784313
5185,360,18,5,0.6923076923076923
5186,360,18,6,0.7368421052631579
5187,360,18,7,0.7457627118644068
5188,360,18,8,0.675
5189,360,18,9,0.5681818181818182
5190,360,21,0,0.6
5191,360,21,1,0.6418918918918919
5192,360,21,2,0.5172413793103449
5193,360,21,3,0.5909090909090909
5194,360,21,4,0.5098039215686274
5195,360,21,5,0.6538461538461539
5196,360,21,6,0.42105263157894735
5197,360,21,7,0.6610169491525424
5198,360,21,8,0.55
5199,360,21,9,0.5454545454545454
5200,350,0,0,0.7714285714285715
5201,350,0,1,0.8040540540540541
5202,350,0,2,0.6206896551724138
5203,350,0,3,0.6363636363636364
5204,350,0,4,0.7254901960784313
5205,350,0,5,0.7692307692307693
5206,350,0,6,0.631578947368421
5207,350,0,7,0.7796610169491526
5208,350,0,8,0.625
5209,350,0,9,0.5909090909090909
5210,350,3,0,0.7428571428571429
5211,350,3,1,0.8040540540540541
5212,350,3,2,0.5862068965517241
5213,350,3,3,0.5909090909090909
5214,350,3,4,0.6078431372549019
5215,350,3,5,0.6923076923076923
5216,350,3,6,0.6052631578947368
5217,350,3,7,0.711864406779661
5218,350,3,8,0.55
5219,350,3,9,0.5909090909090909
5220,350,6,0,0.7714285714285715
5221,350,6,1,0.8175675675675675
5222,350,6,2,0.6551724137931034
5223,350,6,3,0.5909090909090909
5224,350,6,4,0.6274509803921569
5225,350,6,5,0.6923076923076923
5226,350,6,6,0.5526315789473685
5227,350,6,7,0.7288135593220338
5228,350,6,8,0.575
5229,350,6,9,0.6363636363636364
5230,350,9,0,0.7428571428571429
5231,350,9,1,0.8445945945945946
5232,350,9,2,0.6551724137931034
5233,350,9,3,0.6363636363636364
5234,350,9,4,0.6666666666666666
5235,350,9,5,0.7307692307692307
5236,350,9,6,0.631578947368421
5237,350,9,7,0.7457627118644068
5238,350,9,8,0.6
5239,350,9,9,0.6818181818181818
5240,350,12,0,0.7714285714285715
5241,350,12,1,0.8513513513513513
5242,350,12,2,0.6551724137931034
5243,350,12,3,0.6818181818181818
5244,350,12,4,0.7450980392156863
5245,350,12,5,0.7692307692307693
5246,350,12,6,0.6578947368421053
5247,350,12,7,0.7627118644067796
5248,350,12,8,0.6
5249,350,12,9,0.6136363636363636
5250,350,15,0,0.7714285714285715
5251,350,15,1,0.8513513513513513
5252,350,15,2,0.7241379310344828
5253,350,15,3,0.6363636363636364
5254,350,15,4,0.7647058823529411
5255,350,15,5,0.7307692307692307
5256,350,15,6,0.6842105263157895
5257,350,15,7,0.7796610169491526
5258,350,15,8,0.625
5259,350,15,9,0.5909090909090909
5260,350,18,0,0.7428571428571429
5261,350,18,1,0.8243243243243243
5262,350,18,2,0.6896551724137931
5263,350,18,3,0.6818181818181818
5264,350,18,4,0.7450980392156863
5265,350,18,5,0.7692307692307693
5266,350,18,6,0.7105263157894737
5267,350,18,7,0.7966101694915254
5268,350,18,8,0.65
5269,350,18,9,0.5909090909090909
5270,350,21,0,0.6
5271,350,21,1,0.5945945945945946
5272,350,21,2,0.6206896551724138
5273,350,21,3,0.4090909090909091
5274,350,21,4,0.5098039215686274
5275,350,21,5,0.6538461538461539
5276,350,21,6,0.3684210526315789
5277,350,21,7,0.5932203389830508
5278,350,21,8,0.525
5279,350,21,9,0.4772727272727273
5280,340,0,0,0.7714285714285715
5281,340,0,1,0.8040540540540541
5282,340,0,2,0.6206896551724138
5283,340,0,3,0.6363636363636364
5284,340,0,4,0.7254901960784313
5285,340,0,5,0.6923076923076923
5286,340,0,6,0.5526315789473685
5287,340,0,7,0.7627118644067796
5288,340,0,8,0.625
5289,340,0,9,0.6590909090909091
5290,340,3,0,0.7142857142857143
5291,340,3,1,0.8243243243243243
5292,340,3,2,0.6206896551724138
5293,340,3,3,0.5909090909090909
5294,340,3,4,0.6666666666666666
5295,340,3,5,0.7307692307692307
5296,340,3,6,0.5789473684210527
5297,340,3,7,0.6949152542372882
5298,340,3,8,0.575
5299,340,3,9,0.5909090909090909
5300,340,6,0,0.7142857142857143
5301,340,6,1,0.8513513513513513
5302,340,6,2,0.6206896551724138
5303,340,6,3,0.6818181818181818
5304,340,6,4,0.6666666666666666
5305,340,6,5,0.6923076923076923
5306,340,6,6,0.5263157894736842
5307,340,6,7,0.6610169491525424
5308,340,6,8,0.6
5309,340,6,9,0.5909090909090909
5310,340,9,0,0.7428571428571429
5311,340,9,1,0.8716216216216216
5312,340,9,2,0.6206896551724138
5313,340,9,3,0.6818181818181818
5314,340,9,4,0.7254901960784313
5315,340,9,5,0.6923076923076923
5316,340,9,6,0.6052631578947368
5317,340,9,7,0.7288135593220338
5318,340,9,8,0.6
5319,340,9,9,0.6363636363636364
5320,340,12,0,0.8
5321,340,12,1,0.8783783783783784
5322,340,12,2,0.6206896551724138
5323,340,12,3,0.6818181818181818
